 -1.7936000e-001	 -2.0700000e-001	 -2.0971000e-001	 -9.7260000e-002	 -1.1921000e-001	 -1.7322000e-001	 -2.8076000e-001	  2.2317000e-001	  4.1866000e-001	 -3.2886000e-002	  3.3827000e-003	 -3.3425000e-001	  1.0000000e+000	
 -1.4659000e-001	 -1.6494000e-001	  2.4987000e-001	 -7.3985000e-002	  4.9494000e-001	 -1.5633000e-001	 -2.8891000e-001	  5.0080000e-001	 -4.5553000e-002	  5.0759000e-002	 -1.7511000e-002	  6.6959000e-002	  1.0000000e+000	
 -1.3131000e-001	  5.1816000e-001	  4.3281000e-001	  3.9789000e-001	  4.3127000e-002	  5.6320000e-001	 -1.3246000e-002	 -6.2833000e-002	 -8.8339000e-001	 -4.0303000e-002	  8.8057000e-002	  6.3120000e-001	  2.0000000e+000	
  6.4940000e-001	  4.1878000e-001	  1.4835000e-001	  3.3349000e-001	 -2.1974000e-001	  3.9891000e-001	  5.9065000e-001	  7.7100000e-002	 -1.1072000e+000	 -3.6723000e-001	  3.6468000e-001	  5.7172000e-001	  1.0000000e+000	
 -4.0628000e-001	  1.1503000e-001	  7.3336000e-002	  7.0066000e-002	 -3.0920000e-002	  1.5205000e-001	 -1.9142000e-001	 -5.8043000e-001	 -1.0225000e-001	  1.5375000e-001	 -1.2695000e-001	  1.8457000e-001	  1.0000000e+000	
  2.7804000e-001	  3.1011000e-001	  2.0663000e-001	  5.5255000e-002	  1.6288000e-001	  1.7356000e-001	  6.0732000e-001	 -7.2565000e-001	 -1.2646000e-001	  3.3921000e-001	 -2.9753000e-001	  3.6024000e-001	  1.0000000e+000	
 -2.6340000e-002	  2.6239000e-001	  5.8581000e-001	  5.4649000e-001	  5.2144000e-001	  2.1358000e-001	  2.5106000e-001	 -6.5032000e-001	  2.6911000e-001	 -4.1832000e-002	  5.2720000e-002	 -4.0948000e-001	  2.0000000e+000	
  2.8199000e-001	  8.5019000e-002	  4.3229000e-001	  3.3562000e-001	  4.9559000e-001	  1.0800000e-002	  4.0718000e-001	 -3.3729000e-001	 -2.5200000e-001	 -7.4162000e-001	  6.4753000e-001	 -5.2111000e-001	  1.0000000e+000	
  9.6405000e-001	 -3.3609000e-003	 -8.6876000e-001	 -7.6013000e-001	 -7.8482000e-001	 -2.1668000e-001	  8.4748000e-001	  4.9843000e-001	  9.4435000e-002	  1.4669000e-001	 -1.2851000e-001	  5.7451000e-002	  1.0000000e+000	
  8.1876000e-001	  3.3239000e-001	 -5.9413000e-001	 -7.6517000e-001	 -6.5296000e-001	  1.3226000e-001	  7.2883000e-001	  4.5269000e-001	  2.5206000e-001	 -1.2098000e-001	  1.0376000e-001	 -3.3129000e-001	  1.0000000e+000	
  1.2099000e-001	 -1.2491000e-002	  2.3769000e-001	  1.5010000e-002	  2.4272000e-001	  6.0151000e-002	 -3.8016000e-002	 -1.3711000e-001	 -6.6597000e-002	  1.5968000e-002	 -2.8463000e-003	  6.0713000e-002	  2.0000000e+000	
  4.6108000e-001	  4.6530000e-001	  9.3117000e-001	  8.8999000e-001	  6.8771000e-001	  4.5577000e-001	  4.8605000e-001	 -1.4595000e-001	 -4.7858000e-001	 -4.5280000e-001	  3.9988000e-001	  1.4783000e-002	  1.0000000e+000	
 -2.2818000e-001	 -4.2154000e-002	  5.6279000e-001	  2.9118000e-001	  6.5198000e-001	 -1.4788000e-002	 -8.0060000e-002	 -3.2186000e-001	 -2.1905000e-001	 -4.8214000e-001	  4.1296000e-001	 -2.8092000e-001	  1.0000000e+000	
 -6.5959000e-001	  2.0072000e-001	  4.0465000e-001	  2.9754000e-001	  2.3683000e-001	  2.9286000e-001	 -4.1675000e-001	 -5.6583000e-001	 -2.7265000e-002	 -6.6083000e-002	  3.4435000e-002	 -2.6652000e-002	  1.0000000e+000	
 -1.7797000e-001	 -3.3157000e-001	 -2.2153000e-001	 -4.3216000e-001	  7.5834000e-002	 -3.1390000e-001	 -3.5746000e-001	  2.9253000e-001	 -1.7256000e-001	 -4.2951000e-001	  3.8425000e-001	 -1.9363000e-001	  2.0000000e+000	
 -6.2517000e-003	 -9.0522000e-001	 -5.5939000e-001	 -1.0150000e+000	  3.2723000e-001	 -1.0508000e+000	 -6.4957000e-002	  2.4500000e-001	  3.7000000e-001	 -6.8241000e-002	  4.8632000e-002	 -3.5564000e-001	  1.0000000e+000	
  5.3967000e-001	  6.9333000e-001	  1.3401000e-001	  7.2406000e-001	 -6.8580000e-001	  8.2868000e-001	  3.7774000e-001	 -2.6206000e-001	  2.2456000e-001	 -1.1229000e-001	  7.7138000e-002	 -2.4553000e-001	  1.0000000e+000	
  2.9341000e-001	  9.8988000e-001	  4.0982000e-001	  8.2822000e-001	 -4.1909000e-001	  1.0000000e+000	  4.1545000e-001	  4.9601000e-002	  6.8567000e-001	  4.0031000e-001	 -3.5724000e-001	 -2.6290000e-001	  1.0000000e+000	
 -1.2807000e-001	  2.4672000e-002	  7.0916000e-002	  2.0642000e-001	 -1.0484000e-001	  1.7115000e-001	 -3.0479000e-001	 -3.3722000e-002	  2.3421000e-001	  1.8663000e-001	 -1.6351000e-001	 -4.3452000e-003	  2.0000000e+000	
  3.5839000e-001	  3.4759000e-001	  4.3300000e-002	  7.0895000e-002	 -1.8527000e-001	  3.0925000e-001	  4.2525000e-001	 -2.8421000e-001	  1.0000000e+000	  8.5432000e-001	 -7.5554000e-001	 -1.3273000e-001	  1.0000000e+000	
  5.7396000e-001	 -2.5984000e-002	  5.9303000e-003	 -1.6288000e-001	  3.2980000e-001	 -2.8874000e-001	  7.8627000e-001	  4.8731000e-002	  8.6226000e-001	  3.9239000e-001	 -3.6130000e-001	 -3.9441000e-001	  1.0000000e+000	
  6.0045000e-001	 -8.6765000e-002	  3.9935000e-001	 -3.7594000e-002	  7.3230000e-001	 -2.2468000e-001	  5.7632000e-001	  1.0743000e-001	  5.3764000e-001	 -9.9066000e-002	  3.8245000e-002	 -4.1394000e-001	  1.0000000e+000	
 -8.1333000e-001	 -8.9625000e-001	 -1.6994000e-002	 -4.4328000e-001	  6.5821000e-001	 -7.6347000e-001	 -9.6419000e-001	 -9.6731000e-002	  5.4158000e-002	  1.8133000e-001	 -1.2621000e-001	  1.6397000e-002	  2.0000000e+000	
 -4.0572000e-001	 -3.2364000e-001	  1.2453000e-001	 -1.4796000e-001	  3.8672000e-001	 -2.8487000e-001	 -2.9948000e-001	 -2.2222000e-001	  1.9134000e-001	  7.0321000e-001	 -5.8735000e-001	  3.1892000e-001	  1.0000000e+000	
  3.5555000e-001	  1.2036000e-001	  3.5551000e-002	  2.2286000e-001	 -1.1199000e-001	  9.9171000e-002	  2.7740000e-001	  3.6320000e-001	  5.7304000e-001	  3.4375000e-001	 -2.9875000e-001	 -1.7954000e-001	  1.0000000e+000	
  3.7767000e-001	 -2.7470000e-001	 -1.4337000e-001	 -3.3985000e-001	  1.6217000e-001	 -3.4524000e-001	  2.4310000e-001	  1.6193000e-001	  7.5394000e-001	  3.0457000e-001	 -2.7613000e-001	 -3.3097000e-001	  1.0000000e+000	
 -6.2366000e-001	 -5.5094000e-001	  3.5105000e-003	 -1.8136000e-001	  4.4797000e-001	 -4.9882000e-001	 -5.2377000e-001	 -6.4549000e-001	 -4.3079000e-002	  1.4606000e-003	 -1.4560000e-003	  7.8916000e-004	  2.0000000e+000	
 -7.3740000e-001	 -4.5640000e-001	 -5.2774000e-001	 -4.7901000e-001	 -1.9999000e-001	 -4.6912000e-001	 -4.9773000e-001	 -5.4589000e-001	 -2.9213000e-001	 -3.6946000e-001	  2.8735000e-001	 -7.4640000e-002	  1.0000000e+000	
  2.1329000e-001	 -4.8935000e-003	 -3.1752000e-001	 -2.1875000e-001	 -3.3942000e-001	 -3.3553000e-003	  2.7455000e-002	  1.3500000e-001	 -2.0969000e-001	 -2.7698000e-001	  2.4434000e-001	 -4.2001000e-002	  1.0000000e+000	
 -6.8732000e-002	  4.7128000e-001	 -2.8672000e-001	 -1.1328000e-002	 -8.0815000e-001	  5.5047000e-001	 -1.9517000e-001	  4.3574000e-001	  4.3903000e-001	  1.3174000e-001	 -1.1102000e-001	 -2.5916000e-001	  1.0000000e+000	
  1.4029000e-002	  2.0565000e-001	  1.9810000e-001	  2.3300000e-004	  1.3202000e-002	  2.8497000e-001	 -5.7997000e-002	 -1.4170000e-001	 -2.3566000e-001	  2.7702000e-001	 -2.3413000e-001	  4.5626000e-001	  2.0000000e+000	
 -7.6348000e-001	  6.5829000e-002	 -1.0893000e-002	  2.6870000e-001	 -2.7017000e-001	  2.3872000e-001	 -7.5897000e-001	 -1.0965000e-001	 -3.4846000e-001	 -3.3052000e-001	  2.7336000e-001	  1.0006000e-001	  1.0000000e+000	
  2.0291000e-002	 -7.5990000e-002	 -6.3034000e-001	 -4.9682000e-001	 -4.4102000e-001	 -2.2965000e-001	  1.1399000e-001	  3.8331000e-002	 -2.2125000e-001	 -6.3248000e-001	  5.2313000e-001	 -2.6642000e-001	  1.0000000e+000	
 -5.5436000e-002	  1.7831000e-001	 -3.4092000e-001	 -2.3388000e-001	 -4.9273000e-001	  1.5470000e-001	 -1.8609000e-002	  9.4689000e-002	 -5.6680000e-002	  1.4189000e-001	 -1.3025000e-001	  1.9212000e-001	  1.0000000e+000	
  4.4589000e-001	  3.8443000e-001	  1.4877000e-001	  6.3854000e-001	 -2.7498000e-001	  4.1201000e-001	  1.8946000e-001	  1.0000000e+000	  7.8605000e-001	  6.5022000e-001	 -5.7912000e-001	 -6.5822000e-002	  2.0000000e+000	
  7.4227000e-001	  4.8285000e-001	 -1.6571000e-001	  2.6462000e-001	 -4.9121000e-001	  3.2778000e-001	  7.0852000e-001	  8.3510000e-001	  6.3660000e-001	  6.3527000e-001	 -5.7822000e-001	  4.1692000e-002	  1.0000000e+000	
  4.9053000e-001	 -3.5245000e-001	 -2.0838000e-001	 -1.2470000e-001	  8.9263000e-002	 -4.1729000e-001	  3.7017000e-001	 -3.1768000e-001	  6.3013000e-001	  1.3456000e-001	 -9.6455000e-002	 -5.2551000e-001	  1.0000000e+000	
  3.2912000e-001	 -1.4718000e-001	 -3.8683000e-001	 -2.4355000e-001	 -2.8285000e-001	 -2.1090000e-001	  2.1471000e-001	  2.0701000e-001	  2.4039000e-001	 -2.7824000e-002	  2.9990000e-002	 -2.6250000e-001	  1.0000000e+000	
  3.8925000e-001	  2.2424000e-001	 -9.1208000e-001	 -1.1074000e+000	 -8.0474000e-001	 -4.2020000e-002	  5.1315000e-001	  2.0566000e-001	  5.9533000e-001	  4.7762000e-001	 -3.9719000e-001	 -1.1988000e-001	  2.0000000e+000	
 -2.8724000e-001	  4.1281000e-001	 -6.6205000e-001	 -8.0608000e-001	 -8.8434000e-001	  3.2156000e-001	 -6.4677000e-002	 -3.3885000e-002	  3.4148000e-001	  3.5127000e-001	 -2.8500000e-001	 -3.8131000e-002	  1.0000000e+000	
